id|year|writing_avg_score|writing_grade|writing_basic_pct|writing_proficient_pct|writing_advanced_pct|writing_not_tested_pct|concat_join_id
100105001|2014-2015|47.44|08|-1.00|0.81|-1.00|0|1001050012014-2015
100105001|2011-2012|-1.00|11|-1.00|-1.00|-1.00|0|1001050012011-2012
100105001|2012-2013|49.70|11|-1.00|0.70|-1.00|0|1001050012012-2013
100105001|2013-2014||11||||0|1001050012013-2014
100105001|2014-2015|48.47|11|-1.00|0.67|-1.00|0|1001050012014-2015
100105002|2011-2012||04|-1.00|0.94|-1.00|0|1001050022011-2012
100105002|2012-2013|44.10|04|0.30|0.55|-1.00|0|1001050022012-2013
100105002|2013-2014|36.33|04|0.56|0.44|-1.00|0|1001050022013-2014
100105002|2014-2015|42.92|04|-1.00|0.75|-1.00|0|1001050022014-2015
100119001|2011-2012|47.30|08|0.30|0.33|0.37|0|1001190012011-2012
100119001|2012-2013|43.05|08|0.27|0.64|-1.00|0|1001190012012-2013
100119001|2013-2014||08||||0|1001190012013-2014
100119001|2014-2015|55.04|08|-1.00|0.46|0.46|0|1001190012014-2015
100119001|2011-2012|42.88|11|0.59|-1.00|-1.00|0|1001190012011-2012
100119001|2012-2013|46.82|11|-1.00|0.59|-1.00|0|1001190012012-2013
100119001|2013-2014||11||||0|1001190012013-2014
100119001|2014-2015|48.97|11|0.23|0.45|0.32|0|1001190012014-2015
100119002|2011-2012||04|-1.00|-1.00|-1.00|0|1001190022011-2012
100119002|2012-2013|42.96|04|0.20|0.72|-1.00|0|1001190022012-2013
100119002|2013-2014|45.45|04|0.23|0.68|-1.00|0|1001190022013-2014
100119002|2014-2015|44.00|04|0.28|0.52|0.20|0|1001190022014-2015
100600001|2011-2012|-1.00|08|-1.00|-1.00|-1.00|0|1006000012011-2012
100600001|2012-2013|-1.00|08|-1.00|-1.00|-1.00|0|1006000012012-2013
100600001|2013-2014|-1.00|08||||0|1006000012013-2014
100600001|2014-2015|-1.00|08|-1.00|-1.00|-1.00|0|1006000012014-2015
100600001|2011-2012|23.16|11|0.87|0.13|-1.00|0|1006000012011-2012
100600001|2012-2013|18.79|11|0.98|-1.00|-1.00|0|1006000012012-2013
100600001|2013-2014||11||||2|1006000012013-2014
100600001|2014-2015|24.13|11|0.87|0.13|-1.00|1|1006000012014-2015
110001001|2011-2012|41.96|08|0.43|0.41|0.15|0|1100010012011-2012
110001001|2012-2013|41.71|08|0.54|0.34|0.12|0|1100010012012-2013
110001001|2013-2014||08||||0|1100010012013-2014
110001001|2014-2015|43.39|08|0.34|0.53|0.13|0|1100010012014-2015
110001001|2011-2012|55.46|11|-1.00|0.24|0.65|0|1100010012011-2012
110001001|2012-2013|46.98|11|0.37|0.22|0.41|0|1100010012012-2013
110001001|2013-2014||11||||0|1100010012013-2014
110001001|2014-2015|58.72|11|-1.00|0.26|0.70|1|1100010012014-2015
110001002|2011-2012|-1.00|04|-1.00|-1.00|-1.00|0|1100010022011-2012
110001002|2012-2013|-1.00|04|-1.00|-1.00|-1.00|0|1100010022012-2013
110001002|2013-2014|-1.00|04|-1.00|-1.00|-1.00|0|1100010022013-2014
110001002|2014-2015|-1.00|04|-1.00|-1.00|-1.00|0|1100010022014-2015
110001003|2011-2012||04|-1.00|0.90|-1.00|0|1100010032011-2012
110001003|2012-2013|42.25|04|0.44|0.47|-1.00|0|1100010032012-2013
110001003|2013-2014|44.37|04|0.33|0.53|-1.00|0|1100010032013-2014
110001003|2014-2015|38.26|04|0.55|0.39|-1.00|0|1100010032014-2015
110014001|2011-2012|45.88|11|0.36|0.33|0.30|0|1100140012011-2012
110014001|2012-2013|48.74|11|-1.00|0.74|0.23|0|1100140012012-2013
110014001|2013-2014||11||||0|1100140012013-2014
110014001|2014-2015|44.42|11|0.26|0.55|0.18|0|1100140012014-2015
110014002|2011-2012|43.15|08|0.48|0.30|0.21|0|1100140022011-2012
110014002|2012-2013|49.34|08|0.21|0.48|0.31|0|1100140022012-2013
110014002|2013-2014||08||||0|1100140022013-2014
110014002|2014-2015|43.27|08|0.32|0.57|-1.00|0|1100140022014-2015
110014003|2011-2012||04|-1.00|0.94|-1.00|0|1100140032011-2012
110014003|2012-2013|42.10|04|0.33|0.53|-1.00|0|1100140032012-2013
110014003|2013-2014|43.77|04|0.35|0.54|-1.00|0|1100140032013-2014
110014003|2014-2015|49.03|04|-1.00|0.81|-1.00|0|1100140032014-2015
110020001|2011-2012|46.42|08|0.19|0.62|0.19|0|1100200012011-2012
110020001|2012-2013|48.42|08|-1.00|0.63|0.26|0|1100200012012-2013
110020001|2013-2014||08||||0|1100200012013-2014
110020001|2014-2015|45.42|08|-1.00|0.67|-1.00|0|1100200012014-2015
110020001|2011-2012|45.36|11|0.43|-1.00|-1.00|0|1100200012011-2012
110020001|2012-2013|43.53|11|0.37|0.53|-1.00|0|1100200012012-2013
110020001|2013-2014||11||||1|1100200012013-2014
110020001|2014-2015|52.70|11|-1.00|0.43|0.43|0|1100200012014-2015
110020002|2011-2012||04|-1.00|-1.00|-1.00|0|1100200022011-2012
110020002|2012-2013|40.77|04|0.46|0.54|-1.00|0|1100200022012-2013
110020002|2013-2014|49.00|04|-1.00|0.75|-1.00|0|1100200022013-2014
110020002|2014-2015|44.23|04|-1.00|0.77|-1.00|0|1100200022014-2015
120056001|2011-2012|43.63|08|0.40|0.28|0.32|0|1200560012011-2012
120056001|2012-2013|39.70|08|0.49|0.30|0.21|0|1200560012012-2013
120056001|2013-2014||08||||0|1200560012013-2014
120056001|2014-2015|41.60|08|0.49|0.43|-1.00|0|1200560012014-2015
120056001|2011-2012|49.97|11|0.31|0.22|0.47|0|1200560012011-2012
120056001|2012-2013|42.96|11|0.49|0.29|0.22|0|1200560012012-2013
120056001|2013-2014||11||||1|1200560012013-2014
120056001|2014-2015|46.02|11|0.26|0.47|0.27|0|1200560012014-2015
120056002|2011-2012||04|-1.00|-1.00|-1.00|0|1200560022011-2012
120056002|2012-2013|50.00|04|-1.00|0.50|0.39|0|1200560022012-2013
120056002|2013-2014|48.18|04|-1.00|0.71|0.18|0|1200560022013-2014
120056002|2014-2015|49.00|04|0.20|0.50|0.30|0|1200560022014-2015
120056003|2011-2012||04|-1.00|0.92|-1.00|0|1200560032011-2012
120056003|2012-2013|37.17|04|0.67|-1.00|-1.00|0|1200560032012-2013
120056003|2013-2014|41.93|04|-1.00|0.73|-1.00|0|1200560032013-2014
120056003|2014-2015|-1.00|04|-1.00|-1.00|-1.00|0|1200560032014-2015
120502001|2011-2012|46.68|08|0.28|0.40|0.32|0|1205020012011-2012
120502001|2012-2013|45.48|08|0.44|0.28|0.28|0|1205020012012-2013
120502001|2013-2014||08||||0|1205020012013-2014
120502001|2014-2015|46.63|08|0.32|0.37|0.32|0|1205020012014-2015
120502001|2011-2012|49.96|11|0.30|0.26|0.44|0|1205020012011-2012
120502001|2012-2013|47.62|11|0.19|0.46|0.35|0|1205020012012-2013
120502001|2013-2014||11||||0|1205020012013-2014
120502001|2014-2015|47.00|11|0.22|0.52|0.26|0|1205020012014-2015
120502002|2011-2012||04|-1.00|-1.00|-1.00|0|1205020022011-2012
120502002|2012-2013|35.61|04|0.61|0.39|-1.00|0|1205020022012-2013
120502002|2013-2014|36.30|04|0.50|-1.00|-1.00|1|1205020022013-2014
120502002|2014-2015|39.24|04|0.35|0.65|-1.00|0|1205020022014-2015
120502003|2011-2012|-1.00|04|-1.00|-1.00|-1.00|0|1205020032011-2012
120502003|2012-2013|-1.00|04|-1.00|-1.00|-1.00|0|1205020032012-2013
120502003|2013-2014|-1.00|04|-1.00|-1.00|-1.00|0|1205020032013-2014
120502003|2014-2015|-1.00|04|-1.00|-1.00|-1.00|0|1205020032014-2015
120502005|2011-2012|-1.00|04|-1.00|-1.00|-1.00|0|1205020052011-2012
120502005|2012-2013|-1.00|04|-1.00|-1.00|-1.00|0|1205020052012-2013
130001001|2011-2012|42.77|11|0.47|0.33|0.20|0|1300010012011-2012
130001001|2012-2013|44.23|11|0.34|0.38|0.28|0|1300010012012-2013
130001001|2013-2014||11||||0|1300010012013-2014
130001001|2014-2015|44.79|11|0.33|0.40|0.27|0|1300010012014-2015
130001003|2011-2012|34.56|08|0.69|0.21|0.10|0|1300010032011-2012
130001003|2012-2013|47.67|08|0.30|0.35|0.35|1|1300010032012-2013
130001003|2013-2014||08||||0|1300010032013-2014
130001003|2014-2015|50.90|08|0.19|0.39|0.42|0|1300010032014-2015
130001009|2011-2012||04|0.08|0.92|-1.00|0|1300010092011-2012
130001009|2012-2013|42.90|04|0.34|0.60|0.06|0|1300010092012-2013
130001009|2013-2014|42.23|04|0.34|0.54|0.12|0|1300010092013-2014
130001009|2014-2015|42.87|04|0.40|0.47|0.14|0|1300010092014-2015
130022001|2011-2012|41.72|08|0.52|0.31|0.17|0|1300220012011-2012
130022001|2012-2013|40.68|08|0.43|0.36|0.21|0|1300220012012-2013
130022001|2013-2014||08||||0|1300220012013-2014
130022001|2014-2015|39.83|08|0.61|0.33|-1.00|0|1300220012014-2015
130022001|2011-2012|42.19|11|0.48|0.39|-1.00|0|1300220012011-2012
130022001|2012-2013|39.92|11|0.54|0.35|-1.00|0|1300220012012-2013
130022001|2013-2014||11||||0|1300220012013-2014
130022001|2014-2015|44.13|11|0.37|0.40|0.23|1|1300220012014-2015
130022002|2011-2012||04|-1.00|0.89|-1.00|0|1300220022011-2012
130022002|2012-2013|40.78|04|0.52|0.41|-1.00|0|1300220022012-2013
130022002|2013-2014|33.80|04|0.80|0.20|-1.00|0|1300220022013-2014
130022002|2014-2015|42.28|04|0.40|0.48|-1.00|0|1300220022014-2015
130032001|2011-2012|55.76|11|0.21|-1.00|0.73|0|1300320012011-2012
130032001|2012-2013|50.77|11|0.18|0.38|0.45|0|1300320012012-2013
130032001|2013-2014||11||||1|1300320012013-2014
130032001|2014-2015|53.87|11|0.16|0.29|0.56|0|1300320012014-2015
130032002|2011-2012||04|-1.00|0.93|-1.00|0|1300320022011-2012
130032002|2012-2013|52.35|04|-1.00|0.46|0.43|0|1300320022012-2013
130032002|2013-2014|46.44|04|0.23|0.53|0.23|0|1300320022013-2014
130032002|2014-2015|46.52|04|0.19|0.57|0.24|0|1300320022014-2015
130032003|2011-2012|47.29|08|0.26|0.45|0.29|0|1300320032011-2012
130032003|2012-2013|45.43|08|0.33|0.40|0.26|0|1300320032012-2013
130032003|2013-2014||08||||1|1300320032013-2014
130032003|2014-2015|51.19|08|0.19|0.40|0.40|0|1300320032014-2015
130056001|2011-2012|42.64|08|0.36|0.46|0.18|0|1300560012011-2012
130056001|2012-2013|40.56|08|0.50|0.35|0.15|0|1300560012012-2013
130056001|2013-2014||08||||0|1300560012013-2014
130056001|2014-2015|49.53|08|0.29|0.31|0.40|0|1300560012014-2015
130056001|2011-2012|45.00|11|0.43|0.33|0.25|0|1300560012011-2012
130056001|2012-2013|38.45|11|0.55|0.32|-1.00|0|1300560012012-2013
130056001|2013-2014||11||||0|1300560012013-2014
130056001|2014-2015|47.35|11|0.15|0.65|0.20|0|1300560012014-2015
130056002|2011-2012||04|-1.00|0.91|-1.00|0|1300560022011-2012
130056002|2012-2013|44.67|04|0.24|0.61|0.15|0|1300560022012-2013
130056002|2013-2014|42.18|04|0.39|0.45|0.16|0|1300560022013-2014
130056002|2014-2015|47.27|04|-1.00|0.82|0.12|0|1300560022014-2015
130097001|2011-2012|46.46|08|0.23|0.54|0.23|0|1300970012011-2012
130097001|2012-2013|48.08|08|-1.00|0.67|0.25|0|1300970012012-2013
130097001|2013-2014||08||||0|1300970012013-2014
130097001|2014-2015|46.79|08|0.16|0.66|0.18|0|1300970012014-2015
130097001|2011-2012|52.35|11|0.18|0.35|0.47|0|1300970012011-2012
130097001|2012-2013|43.74|11|0.35|0.48|0.16|0|1300970012012-2013
130097001|2013-2014||11||||0|1300970012013-2014
130097001|2014-2015|54.12|11|-1.00|0.32|0.59|0|1300970012014-2015
130097004|2011-2012||04|-1.00|-1.00|-1.00|0|1300970042011-2012
130097004|2012-2013|44.36|04|0.36|0.36|0.27|0|1300970042012-2013
130097004|2013-2014|51.63|04|-1.00|0.52|0.41|0|1300970042013-2014
130097004|2014-2015|43.00|04|0.50|0.33|-1.00|0|1300970042014-2015
140008001|2011-2012|44.23|08|0.35|0.46|0.19|0|1400080012011-2012
140008001|2012-2013|45.41|08|-1.00|0.73|-1.00|0|1400080012012-2013
140008001|2013-2014||08||||0|1400080012013-2014
140008001|2014-2015|42.00|08|0.33|0.67|-1.00|0|1400080012014-2015
140008001|2011-2012|51.23|11|-1.00|0.38|0.46|0|1400080012011-2012
140008001|2012-2013|45.50|11|0.33|-1.00|0.44|0|1400080012012-2013
140008001|2013-2014||11||||0|1400080012013-2014
140008001|2014-2015|45.28|11|0.24|0.62|-1.00|0|1400080012014-2015
140008002|2011-2012||04|-1.00|0.76|-1.00|0|1400080022011-2012
140008002|2012-2013|39.92|04|0.54|0.38|-1.00|0|1400080022012-2013
140008002|2013-2014|30.93|04|0.73|-1.00|-1.00|0|1400080022013-2014
140008002|2014-2015|36.25|04|0.58|0.42|-1.00|0|1400080022014-2015
140045001|2011-2012|50.00|08|-1.00|0.55|0.35|0|1400450012011-2012
140045001|2012-2013|41.48|08|0.39|0.57|-1.00|0|1400450012012-2013
140045001|2013-2014||08||||0|1400450012013-2014
140045001|2014-2015|39.47|08|0.42|0.58|-1.00|0|1400450012014-2015
140045001|2011-2012|50.13|11|-1.00|0.48|0.39|0|1400450012011-2012
140045001|2012-2013|41.79|11|0.50|0.29|0.21|0|1400450012012-2013
140045001|2013-2014||11||||0|1400450012013-2014
140045001|2014-2015|44.70|11|0.25|0.65|-1.00|0|1400450012014-2015
140045002|2011-2012||04|-1.00|-1.00|-1.00|0|1400450022011-2012
140045002|2012-2013|51.07|04|0.19|0.37|0.44|0|1400450022012-2013
140045002|2013-2014|52.42|04|-1.00|0.75|-1.00|0|1400450022013-2014
140045002|2014-2015|44.50|04|0.31|0.44|-1.00|0|1400450022014-2015
140054001|2011-2012|45.32|11|0.32|0.39|0.29|0|1400540012011-2012
140054001|2012-2013|43.83|11|-1.00|0.74|-1.00|0|1400540012012-2013
140054001|2013-2014||11||||0|1400540012013-2014
140054001|2014-2015|51.50|11|-1.00|0.43|0.47|0|1400540012014-2015
140054002|2011-2012||04|-1.00|-1.00|-1.00|0|1400540022011-2012
140054002|2012-2013|47.48|04|0.28|0.48|0.24|0|1400540022012-2013
140054002|2013-2014|48.35|04|0.22|0.52|0.26|0|1400540022013-2014
140054002|2014-2015|48.28|04|0.17|0.59|0.24|0|1400540022014-2015
140054003|2011-2012|45.17|08|0.33|0.44|-1.00|0|1400540032011-2012
140054003|2012-2013|47.35|08|-1.00|0.94|-1.00|0|1400540032012-2013
140054003|2013-2014||08||||0|1400540032013-2014
140054003|2014-2015|46.53|08|0.21|0.59|0.21|0|1400540032014-2015
140101001|2011-2012|41.89|11|0.47|0.37|-1.00|0|1401010012011-2012
140101001|2012-2013|39.82|11|-1.00|0.64|-1.00|0|1401010012012-2013
140101001|2013-2014||11||||0|1401010012013-2014
140101001|2014-2015|45.82|11|-1.00|0.64|-1.00|0|1401010012014-2015
140101002|2011-2012||04|-1.00|-1.00|-1.00|0|1401010022011-2012
140101002|2012-2013|48.60|04|-1.00|0.60|-1.00|0|1401010022012-2013
140101002|2013-2014|-1.00|04|-1.00|-1.00|-1.00|0|1401010022013-2014
140101002|2014-2015|40.09|04|-1.00|0.64|-1.00|0|1401010022014-2015
140101003|2011-2012|50.60|08|-1.00|0.50|-1.00|0|1401010032011-2012
140101003|2012-2013|39.08|08|0.54|0.38|-1.00|0|1401010032012-2013
140101003|2013-2014||08||||0|1401010032013-2014
140101003|2014-2015|27.80|08|-1.00|-1.00|-1.00|0|1401010032014-2015
140541001|2011-2012|-1.00|11|-1.00|-1.00|-1.00|0|1405410012011-2012
140541001|2012-2013|44.60|11|-1.00|0.90|-1.00|0|1405410012012-2013
140541001|2013-2014|-1.00|11||||0|1405410012013-2014
140541002|2011-2012|-1.00|04|-1.00|-1.00|-1.00|0|1405410022011-2012
140541002|2012-2013|-1.00|04|-1.00|-1.00|-1.00|0|1405410022012-2013
140541002|2013-2014|-1.00|04|-1.00|-1.00|-1.00|0|1405410022013-2014
140541003|2011-2012|45.00|08|-1.00|0.70|-1.00|0|1405410032011-2012
140541003|2012-2013|-1.00|08|-1.00|-1.00|-1.00|0|1405410032012-2013
140541003|2013-2014|-1.00|08||||0|1405410032013-2014
150010001|2011-2012|45.38|08|0.34|0.41|0.25|0|1500100012011-2012
150010001|2012-2013|41.96|08|0.47|0.42|0.11|0|1500100012012-2013
150010001|2013-2014||08||||0|1500100012013-2014
150010001|2014-2015|50.39|08|0.21|0.32|0.47|0|1500100012014-2015
150010001|2011-2012|48.12|11|0.29|0.29|0.41|0|1500100012011-2012
150010001|2012-2013|47.25|11|0.29|0.36|0.35|0|1500100012012-2013
150010001|2013-2014||11||||0|1500100012013-2014
150010001|2014-2015|44.00|11|0.30|0.51|0.19|0|1500100012014-2015
150010002|2011-2012||04|0.32|0.68|-1.00|1|1500100022011-2012
150010002|2012-2013|40.21|04|0.39|0.55|-1.00|0|1500100022012-2013
150010002|2013-2014|40.76|04|0.35|0.57|-1.00|0|1500100022013-2014
150010002|2014-2015|46.83|04|0.17|0.60|0.24|0|1500100022014-2015
150536001|2011-2012|40.40|11|0.47|0.47|-1.00|0|1505360012011-2012
150536001|2012-2013|42.36|11|-1.00|0.55|-1.00|0|1505360012012-2013
150536001|2013-2014||11||||0|1505360012013-2014
150536001|2014-2015|47.00|11|-1.00|0.42|-1.00|0|1505360012014-2015
150536003|2011-2012||04|-1.00|0.92|-1.00|0|1505360032011-2012
150536003|2012-2013|35.91|04|0.55|0.45|-1.00|0|1505360032012-2013
150536003|2013-2014|32.77|04|0.62|0.38|-1.00|0|1505360032013-2014
150536003|2014-2015|31.37|04|0.74|0.26|-1.00|0|1505360032014-2015
150536004|2011-2012|45.00|08|-1.00|0.45|-1.00|0|1505360042011-2012
150536004|2012-2013|43.82|08|-1.00|0.64|-1.00|0|1505360042012-2013
150536004|2013-2014||08||||0|1505360042013-2014
150536004|2014-2015|35.18|08|0.59|0.41|-1.00|0|1505360042014-2015
160006001|2011-2012|44.55|11|0.38|0.38|0.23|0|1600060012011-2012
160006001|2012-2013|40.90|11|0.40|0.46|0.14|0|1600060012012-2013
160006001|2013-2014||11||||0|1600060012013-2014
160006001|2014-2015|49.13|11|-1.00|0.65|0.28|0|1600060012014-2015
160006002|2011-2012||04|0.11|0.89|-1.00|0|1600060022011-2012
160006002|2012-2013|43.33|04|0.33|0.53|0.14|0|1600060022012-2013
160006002|2013-2014|41.84|04|0.27|0.59|0.14|0|1600060022013-2014
160006002|2014-2015|44.85|04|0.20|0.66|0.15|0|1600060022014-2015
160006003|2011-2012|44.49|08|0.24|0.56|0.20|0|1600060032011-2012
160006003|2012-2013|45.23|08|0.30|0.45|0.26|0|1600060032012-2013
160006003|2013-2014||08||||0|1600060032013-2014
160006003|2014-2015|47.77|08|0.11|0.64|0.25|0|1600060032014-2015
160006005|2012-2013|-1.00|04|-1.00|-1.00|-1.00|0|1600060052012-2013
160006005|2013-2014|-1.00|04|-1.00|-1.00|-1.00|0|1600060052013-2014
160006005|2011-2012|-1.00|08|-1.00|-1.00|-1.00|0|1600060052011-2012
160006005|2012-2013|-1.00|08|-1.00|-1.00|-1.00|0|1600060052012-2013
160006005|2013-2014|-1.00|08||||0|1600060052013-2014
160006006|2012-2013|-1.00|04|-1.00|-1.00|-1.00|0|1600060062012-2013
160006006|2012-2013|-1.00|08|-1.00|-1.00|-1.00|0|1600060062012-2013
160006006|2014-2015|-1.00|08|-1.00|-1.00|-1.00|0|1600060062014-2015
160006007|2011-2012|-1.00|04|-1.00|-1.00|-1.00|0|1600060072011-2012
160006007|2012-2013|-1.00|04|-1.00|-1.00|-1.00|0|1600060072012-2013
160006007|2012-2013|-1.00|08|-1.00|-1.00|-1.00|0|1600060072012-2013
160006009|2013-2014|-1.00|04|-1.00|-1.00|-1.00|0|1600060092013-2014
160006009|2012-2013|-1.00|08|-1.00|-1.00|-1.00|0|1600060092012-2013
160006014|2011-2012|-1.00|04|-1.00|-1.00|-1.00|0|1600060142011-2012
160006014|2012-2013|-1.00|04|-1.00|-1.00|-1.00|0|1600060142012-2013
160006014|2014-2015|-1.00|04|-1.00|-1.00|-1.00|0|1600060142014-2015
160006020|2011-2012|-1.00|04|-1.00|-1.00|-1.00|0|1600060202011-2012
160006020|2012-2013|-1.00|04|-1.00|-1.00|-1.00|0|1600060202012-2013
160006020|2013-2014|-1.00|04|-1.00|-1.00|-1.00|0|1600060202013-2014
160006020|2014-2015|-1.00|04|-1.00|-1.00|-1.00|0|1600060202014-2015
160006020|2012-2013|-1.00|08|-1.00|-1.00|-1.00|0|1600060202012-2013
160006020|2013-2014|-1.00|08||||0|1600060202013-2014
160030001|2011-2012|49.40|08|-1.00|-1.00|-1.00|0|1600300012011-2012
160030001|2012-2013|43.62|08|0.38|0.46|-1.00|0|1600300012012-2013
160030001|2013-2014||08||||0|1600300012013-2014
160030001|2011-2012|-1.00|11|-1.00|-1.00|-1.00|0|1600300012011-2012
160030001|2012-2013|48.75|11|-1.00|0.44|0.44|0|1600300012012-2013
160030001|2013-2014||11||||0|1600300012013-2014
160030001|2014-2015|-1.00|11|-1.00|-1.00|-1.00|0|1600300012014-2015
160030002|2011-2012|-1.00|04|-1.00|-1.00|-1.00|0|1600300022011-2012
160030002|2012-2013|-1.00|04|-1.00|-1.00|-1.00|0|1600300022012-2013
160030002|2013-2014|-1.00|04|-1.00|-1.00|-1.00|0|1600300022013-2014
160030002|2014-2015|-1.00|04|-1.00|-1.00|-1.00|0|1600300022014-2015
160030003|2014-2015|56.67|08|-1.00|-1.00|0.75|0|1600300032014-2015
170001001|2011-2012|42.97|11|0.41|0.32|0.27|2|1700010012011-2012
170001001|2012-2013|53.27|11|0.14|0.32|0.55|0|1700010012012-2013
170001001|2013-2014||11||||0|1700010012013-2014
170001001|2014-2015|55.21|11|0.06|0.36|0.58|0|1700010012014-2015
170001002|2011-2012|46.54|08|0.30|0.37|0.33|1|1700010022011-2012
170001002|2012-2013|48.42|08|0.24|0.41|0.35|0|1700010022012-2013
170001002|2013-2014||08||||0|1700010022013-2014
170001002|2014-2015|51.67|08|0.22|0.34|0.44|0|1700010022014-2015
170001003|2011-2012||04|0.19|0.81|-1.00|2|1700010032011-2012
170001003|2012-2013|42.04|04|0.37|0.43|0.20|1|1700010032012-2013
170001003|2013-2014|40.10|04|0.41|0.50|0.09|0|1700010032013-2014
170001004|2014-2015|41.90|04|0.29|0.59|0.12|0|1700010042014-2015
170003001|2011-2012|46.50|11|-1.00|0.75|-1.00|0|1700030012011-2012
170003001|2012-2013|41.43|11|0.38|0.57|-1.00|0|1700030012012-2013
170003001|2013-2014|-1.00|11||||0|1700030012013-2014
170003001|2014-2015|46.15|11|0.19|0.62|0.19|0|1700030012014-2015
170003003|2011-2012||04|0.36|0.64|-1.00|0|1700030032011-2012
170003003|2012-2013|38.43|04|0.50|0.43|-1.00|0|1700030032012-2013
170003003|2013-2014|42.17|04|0.33|0.56|-1.00|0|1700030032013-2014
170003003|2014-2015|40.23|04|0.45|0.50|-1.00|0|1700030032014-2015
170003003|2011-2012|37.55|08|0.68|0.32|-1.00|0|1700030032011-2012
170003003|2012-2013|34.47|08|0.74|0.26|-1.00|0|1700030032012-2013
170003003|2013-2014||08||||0|1700030032013-2014
170003003|2014-2015|48.61|08|-1.00|0.56|0.28|0|1700030032014-2015
170009001|2011-2012|49.47|08|0.33|-1.00|0.47|0|1700090012011-2012
170009001|2012-2013|46.13|08|-1.00|0.69|-1.00|0|1700090012012-2013
170009001|2013-2014||08||||0|1700090012013-2014
170009001|2014-2015|63.14|08|-1.00|-1.00|0.93|0|1700090012014-2015
170009001|2011-2012|52.47|11|-1.00|-1.00|0.58|0|1700090012011-2012
170009001|2012-2013|41.38|11|0.44|0.44|-1.00|0|1700090012012-2013
170009001|2013-2014||11||||0|1700090012013-2014
170009001|2014-2015|55.07|11|-1.00|-1.00|0.71|0|1700090012014-2015
170009003|2011-2012||04|-1.00|-1.00|-1.00|0|1700090032011-2012
170009003|2012-2013|44.57|04|0.36|0.64|-1.00|0|1700090032012-2013
170009003|2013-2014|51.17|04|-1.00|0.42|0.42|0|1700090032013-2014
170009003|2014-2015|40.42|04|0.50|0.42|-1.00|0|1700090032014-2015
180002001|2011-2012|38.60|08|0.56|0.28|-1.00|0|1800020012011-2012
180002001|2012-2013|43.95|08|0.37|0.40|0.23|0|1800020012012-2013
180002001|2013-2014||08||||0|1800020012013-2014
180002001|2014-2015|50.37|08|0.16|0.47|0.37|0|1800020012014-2015
180002001|2011-2012|46.00|11|0.41|0.25|0.34|0|1800020012011-2012
180002001|2012-2013|42.73|11|0.40|0.37|0.23|0|1800020012012-2013
180002001|2013-2014||11||||0|1800020012013-2014
180002001|2014-2015|42.70|11|0.22|0.61|-1.00|0|1800020012014-2015
180002002|2011-2012||04|-1.00|0.89|-1.00|0|1800020022011-2012
180002002|2012-2013|48.80|04|0.24|0.44|0.32|0|1800020022012-2013
180002002|2013-2014|54.17|04|-1.00|0.47|0.47|0|1800020022013-2014
180002002|2014-2015|43.09|04|0.34|0.47|0.19|0|1800020022014-2015
180011001|2011-2012|37.52|08|0.57|0.38|-1.00|0|1800110012011-2012
180011001|2012-2013|29.26|08|0.95|-1.00|-1.00|0|1800110012012-2013
180011001|2013-2014||08||||0|1800110012013-2014
180011001|2014-2015|43.59|08|0.41|0.34|0.24|0|1800110012014-2015
