id|year|science_avg_score|science_grade|science_basic_pct|science_proficient_pct|science_advanced_pct|science_not_tested_pct|concat_join_id
100019002|2012-2013|88.50|05|0.54|0.38|-1.00|0|1000190022012-2013
100019002|2013-2014|78.67|05|0.67|0.29|-1.00|0|1000190022013-2014
100019002|2014-2015|88.23|05|0.48|0.45|-1.00|0|1000190022014-2015
100069001|2011-2012|97.79|08|0.36|0.54|-1.00|0|1000690012011-2012
100069001|2012-2013|93.00|08|0.42|0.42|0.15|0|1000690012012-2013
100069001|2013-2014|104.29|08|0.35|0.45|0.19|0|1000690012013-2014
100069001|2014-2015|104.24|08|0.33|0.43|0.24|0|1000690012014-2015
100069001|2011-2012|102.46|11|0.27|0.69|-1.00|0|1000690012011-2012
100069001|2012-2013|102.45|11|0.23|0.68|-1.00|0|1000690012012-2013
100069001|2013-2014|112.19|11|-1.00|0.85|-1.00|0|1000690012013-2014
100069001|2014-2015|102.14|11|0.22|0.65|0.14|0|1000690012014-2015
100069002|2011-2012|116.58|05|0.20|0.50|0.30|0|1000690022011-2012
100069002|2012-2013|100.35|05|0.29|0.53|0.18|0|1000690022012-2013
100069002|2013-2014|103.00|05|0.33|0.44|0.23|0|1000690022013-2014
100069002|2014-2015|115.86|05|-1.00|0.71|0.21|0|1000690022014-2015
100105001|2011-2012|103.67|08|-1.00|0.60|-1.00|0|1001050012011-2012
100105001|2012-2013|104.00|08|-1.00|0.76|-1.00|0|1001050012012-2013
100105001|2013-2014|95.22|08|0.44|0.44|-1.00|0|1001050012013-2014
100105001|2014-2015|117.06|08|0.31|0.38|0.31|0|1001050012014-2015
100105001|2011-2012|-1.00|11|-1.00|-1.00|-1.00|0|1001050012011-2012
100105001|2012-2013|106.45|11|-1.00|0.73|-1.00|0|1001050012012-2013
100105001|2013-2014|100.75|11|-1.00|0.75|-1.00|0|1001050012013-2014
100105001|2014-2015|103.50|11|-1.00|0.63|-1.00|0|1001050012014-2015
100105002|2011-2012|122.33|05|-1.00|0.78|-1.00|0|1001050022011-2012
100105002|2012-2013|125.56|05|-1.00|0.56|0.39|0|1001050022012-2013
100105002|2013-2014|120.55|05|-1.00|0.55|0.30|0|1001050022013-2014
100105002|2014-2015|112.56|05|-1.00|0.83|-1.00|0|1001050022014-2015
100119001|2011-2012|99.52|08|0.33|0.56|-1.00|0|1001190012011-2012
100119001|2012-2013|91.91|08|0.41|0.50|-1.00|0|1001190012012-2013
100119001|2013-2014|104.12|08|0.32|0.52|-1.00|0|1001190012013-2014
100119001|2014-2015|95.35|08|0.31|0.62|-1.00|0|1001190012014-2015
100119001|2011-2012|109.94|11|-1.00|0.65|-1.00|0|1001190012011-2012
100119001|2012-2013|110.82|11|-1.00|0.65|-1.00|0|1001190012012-2013
100119001|2013-2014|106.40|11|-1.00|0.65|-1.00|0|1001190012013-2014
100119001|2014-2015|109.78|11|0.19|0.59|0.22|1|1001190012014-2015
100119002|2011-2012|109.41|05|-1.00|0.82|-1.00|0|1001190022011-2012
100119002|2012-2013|117.36|05|-1.00|0.76|0.20|0|1001190022012-2013
100119002|2013-2014|123.04|05|-1.00|0.56|0.30|0|1001190022013-2014
100119002|2014-2015|119.57|05|-1.00|0.70|0.22|0|1001190022014-2015
100600001|2011-2012|-1.00|08|-1.00|-1.00|-1.00|0|1006000012011-2012
100600001|2012-2013|-1.00|08|-1.00|-1.00|-1.00|0|1006000012012-2013
100600001|2013-2014|-1.00|08|-1.00|-1.00|-1.00|0|1006000012013-2014
100600001|2014-2015|-1.00|08|-1.00|-1.00|-1.00|0|1006000012014-2015
100600001|2011-2012|63.77|11|0.83|0.17|-1.00|0|1006000012011-2012
100600001|2012-2013|71.16|11|0.68|0.32|-1.00|0|1006000012012-2013
100600001|2013-2014|77.06|11|0.68|0.29|-1.00|0|1006000012013-2014
100600001|2014-2015|71.64|11|0.73|0.27|-1.00|1|1006000012014-2015
110001001|2011-2012|102.07|08|0.30|0.57|0.13|0|1100010012011-2012
110001001|2012-2013|97.32|08|0.34|0.51|0.15|0|1100010012012-2013
110001001|2013-2014|95.80|08|0.33|0.55|0.13|0|1100010012013-2014
110001001|2014-2015|103.11|08|0.32|0.50|0.18|0|1100010012014-2015
110001001|2011-2012|102.35|11|0.19|0.73|-1.00|0|1100010012011-2012
110001001|2012-2013|102.45|11|0.28|0.65|-1.00|0|1100010012012-2013
110001001|2013-2014|110.13|11|-1.00|0.69|0.19|0|1100010012013-2014
110001001|2014-2015|117.93|11|0.12|0.58|0.30|0|1100010012014-2015
110001002|2011-2012|-1.00|05|-1.00|-1.00|-1.00|0|1100010022011-2012
110001002|2012-2013|-1.00|05|-1.00|-1.00|-1.00|0|1100010022012-2013
110001002|2013-2014|-1.00|05|-1.00|-1.00|-1.00|0|1100010022013-2014
110001002|2014-2015|-1.00|05|-1.00|-1.00|-1.00|0|1100010022014-2015
110001003|2011-2012|101.31|05|0.37|0.57|-1.00|0|1100010032011-2012
110001003|2012-2013|93.08|05|0.38|0.55|-1.00|0|1100010032012-2013
110001003|2013-2014|112.84|05|0.22|0.53|0.25|0|1100010032013-2014
110001003|2014-2015|119.13|05|-1.00|0.52|0.35|0|1100010032014-2015
110014001|2011-2012|109.24|11|0.21|0.58|0.21|0|1100140012011-2012
110014001|2012-2013|109.56|11|0.16|0.69|0.16|0|1100140012012-2013
110014001|2013-2014|115.04|11|-1.00|0.75|-1.00|0|1100140012013-2014
110014001|2014-2015|99.81|11|0.14|0.72|0.14|2|1100140012014-2015
110014002|2011-2012|101.85|08|0.30|0.55|0.15|0|1100140022011-2012
110014002|2012-2013|107.03|08|0.30|0.50|0.20|0|1100140022012-2013
110014002|2013-2014|101.37|08|0.40|0.40|0.20|0|1100140022013-2014
110014002|2014-2015|96.89|08|0.42|0.45|0.13|0|1100140022014-2015
110014003|2011-2012|97.85|05|0.38|0.53|-1.00|0|1100140032011-2012
110014003|2012-2013|123.48|05|0.15|0.45|0.39|0|1100140032012-2013
110014003|2013-2014|106.26|05|0.23|0.58|0.19|0|1100140032013-2014
110014003|2014-2015|109.54|05|0.21|0.71|-1.00|0|1100140032014-2015
110020001|2011-2012|98.52|08|0.30|0.63|-1.00|0|1100200012011-2012
110020001|2012-2013|105.45|08|0.25|0.60|-1.00|0|1100200012012-2013
110020001|2013-2014|96.36|08|0.36|0.50|-1.00|0|1100200012013-2014
110020001|2014-2015|126.92|08|-1.00|-1.00|0.58|0|1100200012014-2015
110020001|2011-2012|104.87|11|-1.00|0.80|-1.00|0|1100200012011-2012
110020001|2012-2013|101.10|11|-1.00|0.71|-1.00|1|1100200012012-2013
110020001|2013-2014|102.64|11|-1.00|0.64|-1.00|0|1100200012013-2014
110020001|2014-2015|105.67|11|0.21|0.63|-1.00|0|1100200012014-2015
110020002|2011-2012|118.50|05|-1.00|0.42|0.42|0|1100200022011-2012
110020002|2012-2013|123.82|05|-1.00|0.64|-1.00|0|1100200022012-2013
110020002|2013-2014|126.92|05|-1.00|0.62|0.38|0|1100200022013-2014
110020002|2014-2015|125.81|05|-1.00|0.56|0.31|0|1100200022014-2015
120056001|2011-2012|96.91|08|0.35|0.57|0.08|0|1200560012011-2012
120056001|2012-2013|91.55|08|0.41|0.48|0.11|0|1200560012012-2013
120056001|2013-2014|101.72|08|0.32|0.51|0.17|0|1200560012013-2014
120056001|2014-2015|103.87|08|0.34|0.51|0.15|0|1200560012014-2015
120056001|2011-2012|104.89|11|0.16|0.71|0.13|0|1200560012011-2012
120056001|2012-2013|106.38|11|0.16|0.73|0.11|0|1200560012012-2013
120056001|2013-2014|111.02|11|0.19|0.58|0.23|1|1200560012013-2014
120056001|2014-2015|111.36|11|0.19|0.54|0.27|0|1200560012014-2015
120056002|2011-2012|115.69|05|0.17|0.53|0.31|0|1200560022011-2012
120056002|2012-2013|105.63|05|0.29|0.54|0.17|0|1200560022012-2013
120056002|2013-2014|108.79|05|0.21|0.55|0.24|0|1200560022013-2014
120056002|2014-2015|109.11|05|0.18|0.68|-1.00|0|1200560022014-2015
120056003|2011-2012|115.00|05|0.38|-1.00|0.46|0|1200560032011-2012
120056003|2012-2013|117.25|05|-1.00|0.50|-1.00|0|1200560032012-2013
120056003|2013-2014|88.82|05|0.45|0.55|-1.00|0|1200560032013-2014
120056003|2014-2015|93.33|05|0.33|0.60|-1.00|0|1200560032014-2015
120502001|2011-2012|113.64|08|-1.00|0.68|0.20|0|1205020012011-2012
120502001|2012-2013|117.44|08|-1.00|0.60|0.28|0|1205020012012-2013
120502001|2013-2014|112.59|08|-1.00|0.67|0.19|0|1205020012013-2014
120502001|2014-2015|109.63|08|0.32|0.42|0.26|0|1205020012014-2015
120502001|2011-2012|102.32|11|0.21|0.75|-1.00|0|1205020012011-2012
120502001|2012-2013|109.85|11|-1.00|0.77|-1.00|0|1205020012012-2013
120502001|2013-2014|114.19|11|-1.00|0.78|-1.00|0|1205020012013-2014
120502001|2014-2015|105.18|11|-1.00|0.79|-1.00|0|1205020012014-2015
120502002|2011-2012|-1.00|05|-1.00|-1.00|-1.00|0|1205020022011-2012
120502002|2012-2013|116.33|05|-1.00|0.44|0.33|0|1205020022012-2013
120502002|2013-2014|101.67|05|0.33|0.57|-1.00|0|1205020022013-2014
120502002|2014-2015|108.00|05|-1.00|0.92|-1.00|0|1205020022014-2015
120502003|2011-2012|-1.00|05|-1.00|-1.00|-1.00|0|1205020032011-2012
120502003|2012-2013|-1.00|05|-1.00|-1.00|-1.00|0|1205020032012-2013
120502003|2013-2014|-1.00|05|-1.00|-1.00|-1.00|0|1205020032013-2014
120502003|2014-2015|-1.00|05|-1.00|-1.00|-1.00|0|1205020032014-2015
120502005|2011-2012|-1.00|05|-1.00|-1.00|-1.00|0|1205020052011-2012
130001001|2011-2012|99.50|11|0.29|0.62|0.09|0|1300010012011-2012
130001001|2012-2013|107.58|11|0.21|0.62|0.18|1|1300010012012-2013
130001001|2013-2014|104.09|11|0.19|0.74|0.07|0|1300010012013-2014
130001001|2014-2015|107.87|11|0.20|0.64|0.16|0|1300010012014-2015
130001003|2011-2012|101.36|05|0.32|0.53|0.15|0|1300010032011-2012
130001003|2012-2013|109.55|05|0.24|0.55|0.21|0|1300010032012-2013
130001003|2013-2014|104.02|05|0.23|0.62|0.15|0|1300010032013-2014
130001003|2014-2015|104.99|05|0.26|0.59|0.15|0|1300010032014-2015
130001003|2011-2012|98.20|08|0.31|0.58|0.11|0|1300010032011-2012
130001003|2012-2013|97.41|08|0.33|0.58|0.10|1|1300010032012-2013
130001003|2013-2014|105.13|08|0.20|0.67|0.12|2|1300010032013-2014
130001003|2014-2015|104.27|08|0.33|0.47|0.20|0|1300010032014-2015
130022001|2011-2012|97.17|08|0.31|0.62|-1.00|0|1300220012011-2012
130022001|2012-2013|112.34|08|0.25|0.50|0.25|0|1300220012012-2013
130022001|2013-2014|108.83|08|-1.00|0.56|-1.00|0|1300220012013-2014
130022001|2014-2015|94.94|08|0.44|0.39|-1.00|0|1300220012014-2015
130022001|2011-2012|104.74|11|0.23|0.68|-1.00|0|1300220012011-2012
130022001|2012-2013|108.57|11|-1.00|0.78|-1.00|0|1300220012012-2013
130022001|2013-2014|103.52|11|0.26|0.67|-1.00|0|1300220012013-2014
130022001|2014-2015|105.07|11|0.30|0.53|0.17|0|1300220012014-2015
130022002|2011-2012|124.65|05|-1.00|0.39|0.43|0|1300220022011-2012
130022002|2012-2013|105.56|05|-1.00|0.83|-1.00|0|1300220022012-2013
130022002|2013-2014|122.50|05|-1.00|0.58|0.35|0|1300220022013-2014
130022002|2014-2015|108.55|05|-1.00|0.68|-1.00|0|1300220022014-2015
130032001|2011-2012|105.35|11|0.32|0.53|0.15|0|1300320012011-2012
130032001|2012-2013|108.20|11|0.12|0.76|0.12|0|1300320012012-2013
130032001|2013-2014|106.09|11|0.20|0.67|0.13|0|1300320012013-2014
130032001|2014-2015|109.48|11|0.15|0.70|0.15|0|1300320012014-2015
130032002|2011-2012|116.21|05|0.19|0.58|0.23|0|1300320022011-2012
130032002|2012-2013|117.86|05|0.14|0.59|0.27|0|1300320022012-2013
130032002|2013-2014|112.54|05|0.16|0.54|0.30|0|1300320022013-2014
130032002|2014-2015|117.60|05|0.14|0.64|0.21|0|1300320022014-2015
130032003|2011-2012|113.95|08|0.16|0.58|0.26|0|1300320032011-2012
130032003|2012-2013|102.29|08|0.24|0.64|0.12|0|1300320032012-2013
130032003|2013-2014|103.90|08|0.24|0.57|0.19|0|1300320032013-2014
130032003|2014-2015|105.12|08|0.23|0.60|0.17|0|1300320032014-2015
130056001|2011-2012|104.07|08|0.22|0.62|0.16|0|1300560012011-2012
130056001|2012-2013|107.61|08|0.24|0.57|0.20|0|1300560012012-2013
130056001|2013-2014|104.85|08|0.25|0.56|0.19|0|1300560012013-2014
130056001|2014-2015|124.81|08|-1.00|0.49|0.43|0|1300560012014-2015
130056001|2011-2012|113.35|11|0.18|0.58|0.25|0|1300560012011-2012
130056001|2012-2013|109.31|11|0.19|0.56|0.25|0|1300560012012-2013
130056001|2013-2014|114.08|11|0.13|0.73|0.15|0|1300560012013-2014
130056001|2014-2015|104.02|11|0.19|0.72|-1.00|1|1300560012014-2015
130056002|2011-2012|113.67|05|0.16|0.61|0.22|0|1300560022011-2012
130056002|2012-2013|117.77|05|0.13|0.60|0.27|0|1300560022012-2013
130056002|2013-2014|101.89|05|0.28|0.57|0.15|0|1300560022013-2014
130056002|2014-2015|107.83|05|0.20|0.66|0.15|0|1300560022014-2015
130097001|2011-2012|115.29|08|0.17|0.57|0.26|1|1300970012011-2012
130097001|2012-2013|119.28|08|-1.00|0.56|0.32|0|1300970012012-2013
130097001|2013-2014|118.02|08|0.17|0.57|0.26|0|1300970012013-2014
130097001|2014-2015|106.78|08|0.13|0.73|0.15|0|1300970012014-2015
130097001|2011-2012|120.60|11|-1.00|0.49|0.43|0|1300970012011-2012
130097001|2012-2013|116.23|11|-1.00|0.68|0.26|0|1300970012012-2013
130097001|2013-2014|117.17|11|-1.00|0.80|0.17|0|1300970012013-2014
130097001|2014-2015|119.92|11|-1.00|0.58|0.31|0|1300970012014-2015
130097004|2011-2012|114.03|05|-1.00|0.71|0.17|0|1300970042011-2012
130097004|2012-2013|137.47|05|-1.00|0.43|0.50|0|1300970042012-2013
130097004|2013-2014|148.25|05|-1.00|0.25|0.75|0|1300970042013-2014
130097004|2014-2015|138.93|05|-1.00|0.52|0.48|0|1300970042014-2015
140008001|2011-2012|104.08|08|-1.00|0.68|-1.00|0|1400080012011-2012
140008001|2012-2013|105.08|08|-1.00|0.79|-1.00|0|1400080012012-2013
140008001|2013-2014|115.87|08|-1.00|0.74|-1.00|0|1400080012013-2014
140008001|2014-2015|109.72|08|-1.00|0.56|-1.00|0|1400080012014-2015
140008001|2011-2012|111.88|11|-1.00|0.65|0.27|0|1400080012011-2012
140008001|2012-2013|108.95|11|-1.00|0.63|-1.00|0|1400080012012-2013
140008001|2013-2014|115.05|11|-1.00|0.67|0.24|0|1400080012013-2014
140008001|2014-2015|109.72|11|0.17|0.69|-1.00|0|1400080012014-2015
140008002|2011-2012|121.58|05|-1.00|0.50|0.42|0|1400080022011-2012
140008002|2012-2013|123.94|05|-1.00|0.47|0.35|0|1400080022012-2013
140008002|2013-2014|127.82|05|-1.00|-1.00|0.64|0|1400080022013-2014
140008002|2014-2015|118.05|05|-1.00|0.67|0.24|0|1400080022014-2015
140045001|2011-2012|105.65|08|-1.00|0.70|-1.00|0|1400450012011-2012
140045001|2012-2013|110.83|08|-1.00|0.70|0.22|0|1400450012012-2013
140045001|2013-2014|111.19|08|-1.00|0.44|0.31|0|1400450012013-2014
140045001|2014-2015|101.21|08|0.26|0.58|-1.00|0|1400450012014-2015
140045001|2011-2012|106.52|11|-1.00|0.61|0.22|0|1400450012011-2012
140045001|2012-2013|105.11|11|-1.00|0.75|-1.00|0|1400450012012-2013
140045001|2013-2014|100.94|11|-1.00|0.78|-1.00|0|1400450012013-2014
140045001|2014-2015|104.43|11|0.24|0.62|-1.00|1|1400450012014-2015
140045002|2011-2012|118.38|05|-1.00|0.62|0.29|0|1400450022011-2012
140045002|2012-2013|150.63|05|-1.00|0.38|0.63|0|1400450022012-2013
140045002|2013-2014|143.75|05|-1.00|0.38|0.58|0|1400450022013-2014
140045002|2014-2015|124.00|05|-1.00|0.60|0.33|0|1400450022014-2015
140054001|2011-2012|99.90|11|0.21|0.69|-1.00|0|1400540012011-2012
140054001|2012-2013|103.74|11|0.22|0.65|-1.00|0|1400540012012-2013
140054001|2013-2014|89.67|11|0.43|0.57|-1.00|0|1400540012013-2014
140054001|2014-2015|118.17|11|-1.00|0.63|0.27|0|1400540012014-2015
140054003|2011-2012|119.24|05|-1.00|0.71|0.24|0|1400540032011-2012
140054003|2012-2013|111.71|05|-1.00|0.65|-1.00|0|1400540032012-2013
140054003|2013-2014|130.26|05|-1.00|0.53|0.47|0|1400540032013-2014
140054003|2014-2015|119.97|05|-1.00|0.65|0.26|0|1400540032014-2015
140054003|2011-2012|117.94|08|-1.00|0.61|-1.00|0|1400540032011-2012
140054003|2012-2013|101.17|08|0.33|0.50|-1.00|0|1400540032012-2013
140054003|2013-2014|124.54|08|-1.00|0.54|0.36|0|1400540032013-2014
140054003|2014-2015|115.41|08|-1.00|0.65|0.26|0|1400540032014-2015
140101001|2011-2012|112.95|11|-1.00|0.74|-1.00|0|1401010012011-2012
140101001|2012-2013|105.09|11|-1.00|0.55|-1.00|0|1401010012012-2013
140101001|2013-2014|90.47|11|0.33|0.60|-1.00|0|1401010012013-2014
140101001|2014-2015|111.45|11|-1.00|0.73|-1.00|0|1401010012014-2015
140101003|2011-2012|-1.00|05|-1.00|-1.00|-1.00|0|1401010032011-2012
140101003|2012-2013|115.36|05|-1.00|0.71|-1.00|0|1401010032012-2013
140101003|2013-2014|101.36|05|-1.00|0.64|-1.00|0|1401010032013-2014
140101003|2014-2015|-1.00|05|-1.00|-1.00|-1.00|0|1401010032014-2015
140101003|2011-2012|124.40|08|-1.00|0.60|-1.00|0|1401010032011-2012
140101003|2012-2013|106.85|08|-1.00|0.62|-1.00|0|1401010032012-2013
140101003|2013-2014|116.83|08|-1.00|0.50|-1.00|0|1401010032013-2014
140101003|2014-2015|99.90|08|-1.00|0.50|-1.00|0|1401010032014-2015
140541001|2011-2012|-1.00|11|-1.00|-1.00|-1.00|0|1405410012011-2012
140541001|2012-2013|95.10|11|-1.00|0.70|-1.00|0|1405410012012-2013
140541001|2013-2014|-1.00|11|-1.00|-1.00|-1.00|0|1405410012013-2014
140541003|2011-2012|106.90|05|-1.00|0.60|-1.00|0|1405410032011-2012
140541003|2012-2013|-1.00|05|-1.00|-1.00|-1.00|0|1405410032012-2013
140541003|2013-2014|-1.00|05|-1.00|-1.00|-1.00|0|1405410032013-2014
140541003|2011-2012|112.70|08|-1.00|0.80|-1.00|0|1405410032011-2012
140541003|2012-2013|-1.00|08|-1.00|-1.00|-1.00|0|1405410032012-2013
140541003|2013-2014|-1.00|08|-1.00|-1.00|-1.00|0|1405410032013-2014
150010001|2011-2012|88.77|08|0.45|0.48|-1.00|0|1500100012011-2012
150010001|2012-2013|104.24|08|0.22|0.61|0.18|0|1500100012012-2013
150010001|2013-2014|85.19|08|0.54|0.42|-1.00|0|1500100012013-2014
150010001|2014-2015|85.50|08|0.47|0.47|-1.00|0|1500100012014-2015
150010001|2011-2012|112.27|11|0.15|0.70|0.15|0|1500100012011-2012
150010001|2012-2013|106.25|11|0.18|0.66|0.16|0|1500100012012-2013
150010001|2013-2014|113.79|11|-1.00|0.76|0.16|0|1500100012013-2014
150010001|2014-2015|93.53|11|0.36|0.61|-1.00|0|1500100012014-2015
150010002|2011-2012|96.34|05|0.37|0.51|-1.00|0|1500100022011-2012
150010002|2012-2013|115.61|05|-1.00|0.65|0.26|0|1500100022012-2013
150010002|2013-2014|104.42|05|0.28|0.56|0.16|0|1500100022013-2014
150010002|2014-2015|103.90|05|0.29|0.58|0.13|0|1500100022014-2015
150536001|2011-2012|106.40|11|-1.00|0.87|-1.00|0|1505360012011-2012
150536001|2012-2013|112.67|11|-1.00|0.50|-1.00|0|1505360012012-2013
150536001|2013-2014|110.93|11|-1.00|0.57|-1.00|0|1505360012013-2014
150536001|2014-2015|108.75|11|-1.00|0.67|-1.00|0|1505360012014-2015
150536003|2011-2012|80.94|05|0.63|0.38|-1.00|0|1505360032011-2012
150536004|2012-2013|89.33|05|0.47|0.47|-1.00|0|1505360042012-2013
150536004|2013-2014|101.92|05|-1.00|0.58|-1.00|0|1505360042013-2014
150536004|2014-2015|99.00|05|0.38|0.54|-1.00|0|1505360042014-2015
150536004|2011-2012|93.45|08|-1.00|0.73|-1.00|0|1505360042011-2012
150536004|2012-2013|88.91|08|0.55|-1.00|-1.00|0|1505360042012-2013
150536004|2013-2014|82.72|08|0.61|0.39|-1.00|0|1505360042013-2014
150536004|2014-2015|85.29|08|0.59|0.41|-1.00|0|1505360042014-2015
160006001|2011-2012|110.64|11|0.16|0.61|0.23|0|1600060012011-2012
160006001|2012-2013|101.44|11|0.24|0.58|0.18|0|1600060012012-2013
160006001|2013-2014|104.22|11|0.21|0.72|-1.00|0|1600060012013-2014
160006001|2014-2015|115.41|11|-1.00|0.74|0.17|0|1600060012014-2015
160006002|2011-2012|111.23|05|0.29|0.46|0.26|0|1600060022011-2012
160006002|2012-2013|126.71|05|0.13|0.38|0.49|0|1600060022012-2013
160006002|2013-2014|136.50|05|0.13|0.29|0.58|0|1600060022013-2014
160006002|2014-2015|119.26|05|0.19|0.52|0.30|0|1600060022014-2015
160006003|2011-2012|110.03|08|0.18|0.63|0.20|0|1600060032011-2012
160006003|2012-2013|113.52|08|-1.00|0.67|0.25|0|1600060032012-2013
160006003|2013-2014|115.28|08|0.21|0.53|0.26|0|1600060032013-2014
160006003|2014-2015|114.23|08|0.18|0.57|0.25|0|1600060032014-2015
160006005|2011-2012|-1.00|05|-1.00|-1.00|-1.00|0|1600060052011-2012
160006005|2013-2014|-1.00|05|-1.00|-1.00|-1.00|0|1600060052013-2014
160006005|2011-2012|-1.00|08|-1.00|-1.00|-1.00|0|1600060052011-2012
160006005|2012-2013|-1.00|08|-1.00|-1.00|-1.00|0|1600060052012-2013
160006006|2011-2012|-1.00|05|-1.00|-1.00|-1.00|0|1600060062011-2012
160006006|2013-2014|-1.00|05|-1.00|-1.00|-1.00|0|1600060062013-2014
160006006|2012-2013|-1.00|08|-1.00|-1.00|-1.00|0|1600060062012-2013
160006006|2014-2015|-1.00|08|-1.00|-1.00|-1.00|0|1600060062014-2015
160006007|2011-2012|-1.00|05|-1.00|-1.00|-1.00|0|1600060072011-2012
160006007|2012-2013|-1.00|05|-1.00|-1.00|-1.00|0|1600060072012-2013
160006007|2013-2014|-1.00|05|-1.00|-1.00|-1.00|0|1600060072013-2014
160006007|2012-2013|-1.00|08|-1.00|-1.00|-1.00|0|1600060072012-2013
160006007|2013-2014|-1.00|08|-1.00|-1.00|-1.00|0|1600060072013-2014
160006009|2011-2012|-1.00|05|-1.00|-1.00|-1.00|0|1600060092011-2012
160006009|2012-2013|-1.00|08|-1.00|-1.00|-1.00|0|1600060092012-2013
160006014|2012-2013|-1.00|05|-1.00|-1.00|-1.00|0|1600060142012-2013
160006014|2013-2014|-1.00|05|-1.00|-1.00|-1.00|0|1600060142013-2014
160006020|2011-2012|-1.00|05|-1.00|-1.00|-1.00|0|1600060202011-2012
160006020|2012-2013|-1.00|05|-1.00|-1.00|-1.00|0|1600060202012-2013
160006020|2013-2014|-1.00|05|-1.00|-1.00|-1.00|0|1600060202013-2014
160006020|2014-2015|-1.00|05|-1.00|-1.00|-1.00|0|1600060202014-2015
160006020|2012-2013|-1.00|08|-1.00|-1.00|-1.00|0|1600060202012-2013
160006020|2013-2014|-1.00|08|-1.00|-1.00|-1.00|0|1600060202013-2014
160030001|2011-2012|127.60|08|-1.00|0.60|-1.00|0|1600300012011-2012
160030001|2012-2013|112.15|08|-1.00|0.54|-1.00|0|1600300012012-2013
160030001|2013-2014|117.08|08|-1.00|0.38|0.38|0|1600300012013-2014
160030001|2011-2012|-1.00|11|-1.00|-1.00|-1.00|0|1600300012011-2012
160030001|2012-2013|107.88|11|-1.00|0.75|-1.00|0|1600300012012-2013
160030001|2013-2014|119.14|11|-1.00|0.57|-1.00|0|1600300012013-2014
160030001|2014-2015|118.30|11|-1.00|0.80|-1.00|0|1600300012014-2015
160030002|2011-2012|121.90|05|-1.00|0.50|-1.00|0|1600300022011-2012
160030002|2012-2013|-1.00|05|-1.00|-1.00|-1.00|0|1600300022012-2013
160030002|2013-2014|-1.00|05|-1.00|-1.00|-1.00|0|1600300022013-2014
160030002|2014-2015|-1.00|05|-1.00|-1.00|-1.00|0|1600300022014-2015
160030003|2014-2015|110.00|08|-1.00|0.50|-1.00|0|1600300032014-2015
170001001|2011-2012|102.30|11|0.28|0.58|0.14|1|1700010012011-2012
170001001|2012-2013|111.64|11|0.15|0.65|0.20|0|1700010012012-2013
170001001|2013-2014|115.82|11|0.14|0.64|0.22|0|1700010012013-2014
170001001|2014-2015|116.31|11|0.14|0.55|0.31|0|1700010012014-2015
170001002|2011-2012|128.30|08|0.11|0.43|0.46|0|1700010022011-2012
170001002|2012-2013|127.19|08|0.11|0.44|0.45|0|1700010022012-2013
170001002|2013-2014|133.57|08|0.14|0.35|0.51|0|1700010022013-2014
170001002|2014-2015|137.29|08|0.07|0.36|0.57|0|1700010022014-2015
170001006|2011-2012|110.82|05|0.23|0.59|0.17|0|1700010062011-2012
170001006|2012-2013|106.33|05|0.24|0.56|0.19|1|1700010062012-2013
170001006|2013-2014|86.24|05|0.45|0.49|0.06|0|1700010062013-2014
170001006|2014-2015|104.18|05|0.24|0.64|0.12|0|1700010062014-2015
170003001|2011-2012|110.82|11|-1.00|0.91|-1.00|0|1700030012011-2012
170003001|2012-2013|116.86|11|-1.00|0.62|0.29|0|1700030012012-2013
170003001|2013-2014|-1.00|11|-1.00|-1.00|-1.00|0|1700030012013-2014
170003001|2014-2015|111.00|11|-1.00|0.81|-1.00|0|1700030012014-2015
170003003|2011-2012|106.47|05|-1.00|0.60|-1.00|0|1700030032011-2012
170003003|2012-2013|109.14|05|0.43|-1.00|0.36|0|1700030032012-2013
